estabelecimento_codigo_ibge_municipio,data_aplicacao,n,uf,n_7mean
4303202,2021-02-09,10,RS,8.85714285714286
4303202,2021-02-10,21,RS,11.1428571428571
4303301,2021-01-20,20,RS,
4303301,2021-01-21,20,RS,
4303301,2021-01-22,2,RS,
4303301,2021-01-25,1,RS,
4303301,2021-01-26,51,RS,
4303301,2021-01-27,11,RS,
4303301,2021-02-02,10,RS,16.4285714285714
4303301,2021-02-09,21,RS,16.5714285714286
4303301,2021-02-10,30,RS,18
4303301,2021-02-11,26,RS,21.4285714285714
4303301,2021-02-12,4,RS,21.8571428571429
4303400,2021-01-20,10,RS,
4303400,2021-01-21,1,RS,
4303400,2021-01-25,1,RS,
4303400,2021-01-26,9,RS,
4303400,2021-01-27,22,RS,
4303400,2021-02-01,10,RS,
4303400,2021-02-02,10,RS,9
4303400,2021-02-03,10,RS,9
4303400,2021-02-04,10,RS,10.2857142857143
4303400,2021-02-08,10,RS,11.5714285714286
4303400,2021-02-10,10,RS,11.7142857142857
4303400,2021-02-12,5,RS,9.28571428571429
4303509,2021-01-20,147,RS,
4303509,2021-01-21,34,RS,
4303509,2021-01-22,226,RS,
4303509,2021-01-23,1,RS,
4303509,2021-01-25,33,RS,
4303509,2021-01-26,170,RS,
4303509,2021-01-27,231,RS,120.285714285714
4303509,2021-01-28,41,RS,105.142857142857
4303509,2021-01-29,48,RS,107.142857142857
4303509,2021-02-03,6,RS,75.7142857142857
4303509,2021-02-04,50,RS,82.7142857142857
4303509,2021-02-05,83,RS,89.8571428571429
4303509,2021-02-08,167,RS,89.4285714285714
4303509,2021-02-09,114,RS,72.7142857142857
4303558,2021-01-20,6,RS,
4303558,2021-01-27,11,RS,
4303558,2021-01-28,10,RS,
4303558,2021-02-03,18,RS,
4303558,2021-02-04,10,RS,
4303558,2021-02-10,20,RS,
4303608,2021-01-20,28,RS,
4303608,2021-01-21,14,RS,
4303608,2021-01-26,3,RS,
4303608,2021-01-28,7,RS,
4303608,2021-01-29,46,RS,
4303608,2021-02-01,2,RS,
4303608,2021-02-02,1,RS,14.4285714285714
4303608,2021-02-03,1,RS,10.5714285714286
4303608,2021-02-04,4,RS,9.14285714285714
4303608,2021-02-05,1,RS,8.85714285714286
4303673,2021-01-20,4,RS,
4303673,2021-01-21,1,RS,
4303673,2021-01-22,7,RS,
4303673,2021-01-25,6,RS,
4303673,2021-01-26,2,RS,
4303673,2021-01-27,10,RS,
4303673,2021-01-29,10,RS,5.71428571428571
4303673,2021-02-10,4,RS,5.71428571428571
4303707,2021-01-20,7,RS,
4303707,2021-01-21,4,RS,
4303707,2021-01-22,19,RS,
4303707,2021-01-27,28,RS,
4303707,2021-01-28,22,RS,
4303707,2021-02-05,20,RS,
4303707,2021-02-08,10,RS,15.7142857142857
4303707,2021-02-10,7,RS,15.7142857142857
4303707,2021-02-11,40,RS,20.8571428571429
4303806,2021-01-20,27,RS,
4303806,2021-01-21,9,RS,
4303806,2021-01-22,16,RS,
4303806,2021-01-25,6,RS,
4303806,2021-01-26,1,RS,
4303806,2021-01-27,3,RS,
4303806,2021-01-28,2,RS,9.14285714285714
4303806,2021-01-29,21,RS,8.28571428571429
4303806,2021-02-03,10,RS,8.42857142857143
4303806,2021-02-04,9,RS,7.42857142857143
4303806,2021-02-08,10,RS,8
4303806,2021-02-09,10,RS,9.28571428571429
4303806,2021-02-10,10,RS,10.2857142857143
4303905,2021-01-19,3,RS,
4303905,2021-01-20,89,RS,
4303905,2021-01-21,86,RS,
4303905,2021-01-22,33,RS,
4303905,2021-01-25,7,RS,
4303905,2021-01-26,23,RS,
4303905,2021-01-27,69,RS,44.2857142857143
4303905,2021-01-28,132,RS,62.7142857142857
4303905,2021-01-29,47,RS,56.7142857142857
4303905,2021-01-30,5,RS,45.1428571428572
4303905,2021-02-01,28,RS,44.4285714285714
4303905,2021-02-02,83,RS,55.2857142857143
4303905,2021-02-03,64,RS,61.1428571428572
4303905,2021-02-04,26,RS,55
4303905,2021-02-05,229,RS,68.8571428571429
4303905,2021-02-10,5,RS,62.8571428571429
4303905,2021-02-11,12,RS,63.8571428571429
4303905,2021-02-12,1,RS,60
4304002,2021-01-21,28,RS,
4304002,2021-01-22,3,RS,
4304002,2021-01-25,2,RS,
4304002,2021-01-27,3,RS,
4304002,2021-01-28,2,RS,
4304002,2021-02-02,1,RS,
4304002,2021-02-03,22,RS,8.71428571428571
4304002,2021-02-04,2,RS,5
4304002,2021-02-10,39,RS,10.1428571428571
4304002,2021-02-11,16,RS,12.1428571428571
4304101,2021-01-21,9,RS,
4304101,2021-01-26,1,RS,
4304101,2021-01-27,19,RS,
4304101,2021-01-28,9,RS,
4304101,2021-02-03,20,RS,
4304101,2021-02-04,5,RS,
4304101,2021-02-10,5,RS,9.71428571428571
4304200,2021-01-19,2,RS,
4304200,2021-01-20,94,RS,
4304200,2021-01-21,58,RS,
4304200,2021-01-22,11,RS,
4304200,2021-01-25,2,RS,
4304200,2021-01-26,47,RS,
4304200,2021-01-27,24,RS,34
4304200,2021-01-28,44,RS,40
4304200,2021-01-29,15,RS,28.7142857142857
4304200,2021-02-01,9,RS,21.7142857142857
4304200,2021-02-02,10,RS,21.5714285714286
4304200,2021-02-03,11,RS,22.8571428571429
4304200,2021-02-04,20,RS,19
4304200,2021-02-05,27,RS,19.4285714285714
4304200,2021-02-08,3,RS,13.5714285714286
4304200,2021-02-09,89,RS,24.1428571428571
4304200,2021-02-10,86,RS,35.1428571428571
4304200,2021-02-11,11,RS,35.2857142857143
4304200,2021-02-12,5,RS,34.4285714285714
4304309,2021-01-21,17,RS,
4304309,2021-01-22,5,RS,
4304309,2021-01-25,3,RS,
4304309,2021-01-27,9,RS,
4304309,2021-01-28,19,RS,
4304309,2021-01-29,4,RS,
4304309,2021-02-01,1,RS,8.28571428571429
4304309,2021-02-09,1,RS,6
4304358,2021-01-19,21,RS,
4304358,2021-01-20,29,RS,
4304358,2021-01-26,77,RS,
4304358,2021-01-27,21,RS,
4304358,2021-02-02,22,RS,
4304358,2021-02-03,25,RS,
4304358,2021-02-04,28,RS,31.8571428571429
4304358,2021-02-05,21,RS,31.8571428571429
4304358,2021-02-08,13,RS,29.5714285714286
4304358,2021-02-09,13,RS,20.4285714285714
4304358,2021-02-10,69,RS,27.2857142857143
4304358,2021-02-11,3,RS,24.5714285714286
4304408,2021-01-20,132,RS,
4304408,2021-01-21,134,RS,
4304408,2021-01-22,73,RS,
4304408,2021-01-25,5,RS,
4304408,2021-01-26,2,RS,
4304408,2021-01-27,126,RS,
4304408,2021-01-28,89,RS,80.1428571428571
4304408,2021-01-29,34,RS,66.1428571428571
4304408,2021-02-01,16,RS,49.2857142857143
4304408,2021-02-02,42,RS,44.8571428571429
4304408,2021-02-03,1,RS,44.2857142857143
4304408,2021-02-05,12,RS,45.7142857142857
4304507,2021-01-19,3,RS,
4304507,2021-01-20,127,RS,
4304507,2021-01-21,154,RS,
4304507,2021-01-22,163,RS,
4304507,2021-01-25,24,RS,
4304507,2021-01-26,1,RS,
4304507,2021-01-27,224,RS,99.4285714285714
4304507,2021-01-28,183,RS,125.142857142857
4304507,2021-01-29,64,RS,116.142857142857
4304507,2021-02-01,2,RS,94.4285714285714
4304507,2021-02-02,10,RS,72.5714285714286
4304507,2021-02-04,8,RS,70.2857142857143
4304507,2021-02-05,1,RS,70.2857142857143
4304507,2021-02-09,1,RS,38.4285714285714
4304507,2021-02-10,44,RS,18.5714285714286
4304507,2021-02-11,30,RS,13.7142857142857
4304507,2021-02-12,1,RS,13.5714285714286
4304606,2021-01-19,1,RS,
4304606,2021-01-20,139,RS,
4304606,2021-01-21,376,RS,
4304606,2021-01-22,426,RS,
4304606,2021-01-25,610,RS,
4304606,2021-01-26,372,RS,
4304606,2021-01-27,371,RS,327.857142857143
4304606,2021-01-28,245,RS,362.714285714286
4304606,2021-01-29,270,RS,381.428571428571
4304606,2021-02-01,10,RS,329.142857142857
4304606,2021-02-02,1,RS,268.428571428571
4304606,2021-02-03,367,RS,233.714285714286
4304606,2021-02-04,99,RS,194.714285714286
4304606,2021-02-05,117,RS,158.428571428571
4304606,2021-02-08,141,RS,143.571428571429
4304606,2021-02-09,221,RS,136.571428571429
4304606,2021-02-10,911,RS,265.285714285714
4304606,2021-02-11,473,RS,332.714285714286
4304606,2021-02-12,122,RS,297.714285714286
4304614,2021-01-20,3,RS,
4304614,2021-01-21,1,RS,
4304614,2021-01-26,1,RS,
4304614,2021-01-29,10,RS,
4304614,2021-02-03,10,RS,
4304614,2021-02-09,6,RS,
4304614,2021-02-10,2,RS,4.71428571428571
4304614,2021-02-11,4,RS,4.85714285714286
4304622,2021-01-20,2,RS,
4304622,2021-01-21,3,RS,
4304622,2021-01-26,10,RS,
4304622,2021-02-03,10,RS,
4304622,2021-02-04,10,RS,
4304630,2021-01-19,2,RS,
4304630,2021-01-20,41,RS,
4304630,2021-01-21,80,RS,
4304630,2021-01-22,84,RS,
4304630,2021-01-25,7,RS,
4304630,2021-01-26,31,RS,
4304630,2021-01-27,47,RS,41.7142857142857
4304630,2021-01-28,80,RS,52.8571428571429
4304630,2021-01-29,82,RS,58.7142857142857
4304630,2021-01-30,1,RS,47.4285714285714
4304630,2021-02-01,1,RS,35.5714285714286
4304630,2021-02-04,100,RS,48.8571428571429
4304630,2021-02-05,25,RS,48
4304630,2021-02-08,1,RS,41.4285714285714
4304655,2021-01-20,20,RS,
4304655,2021-01-21,2,RS,
4304655,2021-01-22,3,RS,
4304655,2021-01-25,1,RS,
4304655,2021-01-27,21,RS,
4304655,2021-01-28,1,RS,
4304655,2021-01-29,1,RS,7
4304655,2021-02-02,10,RS,5.57142857142857
4304655,2021-02-03,1,RS,5.42857142857143
4304655,2021-02-04,3,RS,5.42857142857143
4304655,2021-02-08,1,RS,5.42857142857143
4304655,2021-02-10,25,RS,6
4304663,2021-01-19,2,RS,
4304663,2021-01-20,266,RS,
4304663,2021-01-21,35,RS,
4304663,2021-01-22,34,RS,
4304663,2021-01-25,1,RS,
4304663,2021-01-27,33,RS,
4304663,2021-01-28,20,RS,55.8571428571429
4304663,2021-01-29,18,RS,58.1428571428572
4304663,2021-02-01,10,RS,21.5714285714286
4304663,2021-02-02,1,RS,16.7142857142857
4304663,2021-02-10,6,RS,12.7142857142857
4304671,2021-01-20,16,RS,
4304671,2021-01-21,3,RS,
4304671,2021-01-22,1,RS,
4304671,2021-01-26,10,RS,
4304671,2021-01-28,10,RS,
4304671,2021-01-29,10,RS,
4304671,2021-02-08,10,RS,8.57142857142857
4304671,2021-02-10,10,RS,7.71428571428571
4304671,2021-02-11,9,RS,8.57142857142857
4304697,2021-01-20,4,RS,
4304697,2021-01-21,1,RS,
4304697,2021-01-27,10,RS,
4304697,2021-02-03,10,RS,
4304697,2021-02-04,10,RS,
4304697,2021-02-11,19,RS,
4304697,2021-02-12,1,RS,7.85714285714286
4304713,2021-01-20,22,RS,
4304713,2021-01-21,1,RS,
4304713,2021-01-25,1,RS,
4304713,2021-01-28,12,RS,
4304713,2021-01-29,12,RS,
4304713,2021-02-02,1,RS,
4304713,2021-02-09,1,RS,7.14285714285714
4304713,2021-02-10,26,RS,7.71428571428571
4304713,2021-02-11,16,RS,9.85714285714286
4304713,2021-02-12,3,RS,10.1428571428571
4304804,2021-01-19,17,RS,
4304804,2021-01-20,132,RS,
4304804,2021-01-21,42,RS,
4304804,2021-01-22,21,RS,
4304804,2021-01-25,23,RS,
4304804,2021-01-26,55,RS,
4304804,2021-01-27,84,RS,53.4285714285714
4304804,2021-01-28,33,RS,55.7142857142857
4304804,2021-01-29,23,RS,40.1428571428572
4304804,2021-02-01,10,RS,35.5714285714286
4304804,2021-02-02,130,RS,51.1428571428572
4304804,2021-02-03,8,RS,49
4304804,2021-02-04,2,RS,41.4285714285714
4304804,2021-02-05,1,RS,29.5714285714286
4304804,2021-02-08,81,RS,36.4285714285714
4304804,2021-02-10,22,RS,36.2857142857143
4304853,2021-01-21,10,RS,
4304853,2021-01-22,1,RS,
4304853,2021-01-27,10,RS,
4304853,2021-02-03,10,RS,
4304853,2021-02-11,10,RS,
4304903,2021-01-20,52,RS,
4304903,2021-01-21,4,RS,
4304903,2021-01-23,1,RS,
4304903,2021-01-25,1,RS,
4304903,2021-01-26,11,RS,
4304903,2021-01-27,34,RS,
4304903,2021-01-28,22,RS,17.8571428571429
4304903,2021-02-04,11,RS,12
4304903,2021-02-05,11,RS,13
4304903,2021-02-10,54,RS,20.5714285714286
4304903,2021-02-11,18,RS,23
4304952,2021-01-20,4,RS,
4304952,2021-01-21,1,RS,
4304952,2021-01-27,10,RS,
4304952,2021-01-28,10,RS,
4304952,2021-02-01,1,RS,
4304952,2021-02-04,19,RS,
4305009,2021-01-20,25,RS,
4305009,2021-01-21,13,RS,
4305009,2021-01-22,2,RS,
4305009,2021-01-25,1,RS,
4305009,2021-01-26,15,RS,
4305009,2021-01-27,15,RS,
4305009,2021-01-28,22,RS,13.2857142857143
4305009,2021-01-29,10,RS,11.1428571428571
4305009,2021-02-03,21,RS,12.2857142857143
4305009,2021-02-04,6,RS,12.8571428571429
4305108,2021-01-18,173,RS,
4305108,2021-01-19,194,RS,
4305108,2021-01-20,1057,RS,
4305108,2021-01-21,1437,RS,
4305108,2021-01-22,806,RS,
4305108,2021-01-23,2,RS,
4305108,2021-01-24,2,RS,524.428571428572
4305108,2021-01-25,367,RS,552.142857142857
4305108,2021-01-26,758,RS,632.714285714286
4305108,2021-01-27,587,RS,565.571428571429
4305108,2021-01-28,600,RS,446
4305108,2021-01-29,894,RS,458.571428571429
4305108,2021-02-01,435,RS,520.428571428572
4305108,2021-02-02,372,RS,573.285714285714
4305108,2021-02-03,278,RS,560.571428571429
4305108,2021-02-04,232,RS,485.428571428572
4305108,2021-02-05,197,RS,429.714285714286
4305108,2021-02-08,551,RS,422.714285714286
4305108,2021-02-09,631,RS,385.142857142857
4305108,2021-02-10,236,RS,356.714285714286
4305108,2021-02-11,408,RS,361.857142857143
4305108,2021-02-12,70,RS,332.142857142857
4305116,2021-01-20,11,RS,
4305116,2021-01-21,1,RS,
4305116,2021-01-25,1,RS,
4305116,2021-01-27,1,RS,
4305116,2021-01-28,11,RS,
4305116,2021-02-09,11,RS,
4305116,2021-02-10,19,RS,7.85714285714286
4305116,2021-02-11,10,RS,7.71428571428571
4305132,2021-01-20,23,RS,
4305132,2021-01-21,1,RS,
4305132,2021-01-22,1,RS,
4305132,2021-01-26,11,RS,
4305132,2021-01-27,11,RS,
4305132,2021-01-29,1,RS,
4305132,2021-02-02,10,RS,8.28571428571429
4305132,2021-02-10,25,RS,8.57142857142857
4305132,2021-02-11,16,RS,10.7142857142857
4305157,2021-01-20,12,RS,
